# Intensity Error [H,0,0] [0,K,0] [0,0,L] DeltaE
#  shape: 60x80x1x1
nan nan -2.650000e+00 -1.550002e+00 0.000000e+00 3.000000e+01
nan nan -2.650000e+00 -1.450002e+00 0.000000e+00 3.000000e+01
nan nan -2.650000e+00 -1.350003e+00 0.000000e+00 3.000000e+01
nan nan -2.650000e+00 -1.250003e+00 0.000000e+00 3.000000e+01
nan nan -2.650000e+00 -1.150003e+00 0.000000e+00 3.000000e+01
0.000000e+00 0.000000e+00 -2.650000e+00 -1.050003e+00 0.000000e+00 3.000000e+01
0.000000e+00 0.000000e+00 -2.650000e+00 -9.500029e-01 0.000000e+00 3.000000e+01
1.340085e-04 4.201913e-05 -2.650000e+00 -8.500030e-01 0.000000e+00 3.000000e+01
-6.164023e-06 1.272681e-05 -2.650000e+00 -7.500031e-01 0.000000e+00 3.000000e+01
1.161957e-05 1.337843e-05 -2.650000e+00 -6.500032e-01 0.000000e+00 3.000000e+01
1.234125e-05 1.245595e-05 -2.650000e+00 -5.500033e-01 0.000000e+00 3.000000e+01
2.085423e-05 1.167844e-05 -2.650000e+00 -4.500034e-01 0.000000e+00 3.000000e+01
3.259392e-05 1.302063e-05 -2.650000e+00 -3.500035e-01 0.000000e+00 3.000000e+01
5.911208e-05 1.588353e-05 -2.650000e+00 -2.500036e-01 0.000000e+00 3.000000e+01
4.931123e-05 1.453568e-05 -2.650000e+00 -1.500037e-01 0.000000e+00 3.000000e+01
3.335779e-05 1.356986e-05 -2.650000e+00 -5.000377e-02 0.000000e+00 3.000000e+01
3.804189e-05 1.451019e-05 -2.650000e+00 4.999614e-02 0.000000e+00 3.000000e+01
3.542289e-05 1.410875e-05 -2.650000e+00 1.499960e-01 0.000000e+00 3.000000e+01
8.131051e-06 1.137686e-05 -2.650000e+00 2.499959e-01 0.000000e+00 3.000000e+01
3.580487e-05 1.497785e-05 -2.650000e+00 3.499959e-01 0.000000e+00 3.000000e+01
2.173344e-05 1.399683e-05 -2.650000e+00 4.499958e-01 0.000000e+00 3.000000e+01
1.660694e-05 1.414022e-05 -2.650000e+00 5.499957e-01 0.000000e+00 3.000000e+01
2.253167e-05 1.664520e-05 -2.650000e+00 6.499956e-01 0.000000e+00 3.000000e+01
1.422662e-05 2.041771e-05 -2.650000e+00 7.499955e-01 0.000000e+00 3.000000e+01
2.882655e-05 3.293502e-05 -2.650000e+00 8.499954e-01 0.000000e+00 3.000000e+01
2.092639e-05 4.206549e-05 -2.650000e+00 9.499953e-01 0.000000e+00 3.000000e+01
-1.314773e-04 9.296852e-05 -2.650000e+00 1.049995e+00 0.000000e+00 3.000000e+01
0.000000e+00 0.000000e+00 -2.650000e+00 1.149995e+00 0.000000e+00 3.000000e+01
nan nan -2.650000e+00 1.249995e+00 0.000000e+00 3.000000e+01
nan nan -2.650000e+00 1.349995e+00 0.000000e+00 3.000000e+01
nan nan -2.650000e+00 1.449995e+00 0.000000e+00 3.000000e+01
nan nan -2.650000e+00 1.549995e+00 0.000000e+00 3.000000e+01
nan nan -2.650000e+00 1.649995e+00 0.000000e+00 3.000000e+01
nan nan -2.650000e+00 1.749995e+00 0.000000e+00 3.000000e+01
nan nan -2.650000e+00 1.849994e+00 0.000000e+00 3.000000e+01
nan nan -2.650000e+00 1.949994e+00 0.000000e+00 3.000000e+01
nan nan -2.650000e+00 2.049994e+00 0.000000e+00 3.000000e+01
nan nan -2.650000e+00 2.149994e+00 0.000000e+00 3.000000e+01
nan nan -2.650000e+00 2.249994e+00 0.000000e+00 3.000000e+01
nan nan -2.650000e+00 2.349994e+00 0.000000e+00 3.000000e+01
nan nan -2.650000e+00 2.449994e+00 0.000000e+00 3.000000e+01
nan nan -2.650000e+00 2.549994e+00 0.000000e+00 3.000000e+01
nan nan -2.650000e+00 2.649994e+00 0.000000e+00 3.000000e+01
nan nan -2.650000e+00 2.749994e+00 0.000000e+00 3.000000e+01
nan nan -2.650000e+00 2.849993e+00 0.000000e+00 3.000000e+01
nan nan -2.650000e+00 2.949993e+00 0.000000e+00 3.000000e+01
nan nan -2.650000e+00 3.049993e+00 0.000000e+00 3.000000e+01
nan nan -2.650000e+00 3.149993e+00 0.000000e+00 3.000000e+01
nan nan -2.650000e+00 3.249993e+00 0.000000e+00 3.000000e+01
nan nan -2.650000e+00 3.349993e+00 0.000000e+00 3.000000e+01
nan nan -2.650000e+00 3.449993e+00 0.000000e+00 3.000000e+01
nan nan -2.650000e+00 3.549993e+00 0.000000e+00 3.000000e+01
nan nan -2.650000e+00 3.649993e+00 0.000000e+00 3.000000e+01
nan nan -2.650000e+00 3.749993e+00 0.000000e+00 3.000000e+01
nan nan -2.650000e+00 3.849993e+00 0.000000e+00 3.000000e+01
nan nan -2.650000e+00 3.949992e+00 0.000000e+00 3.000000e+01
nan nan -2.550000e+00 -3.950000e+00 0.000000e+00 3.000000e+01
nan nan -2.550000e+00 -3.850000e+00 0.000000e+00 3.000000e+01
nan nan -2.550000e+00 -3.750000e+00 0.000000e+00 3.000000e+01
