# Intensity Error [H,0,0] [0,K,0] [0,0,L] DeltaE
#  shape: 1x64x1x87
nan nan -1.750000e+00 -3.150000e+00 0.000000e+00 2.837500e+01
nan nan -1.750000e+00 -3.150000e+00 0.000000e+00 2.912500e+01
nan nan -1.750000e+00 -3.150000e+00 0.000000e+00 2.987500e+01
nan nan -1.750000e+00 -3.150000e+00 0.000000e+00 3.062500e+01
nan nan -1.750000e+00 -3.150000e+00 0.000000e+00 3.137500e+01
nan nan -1.750000e+00 -3.150000e+00 0.000000e+00 3.212500e+01
nan nan -1.750000e+00 -3.150000e+00 0.000000e+00 3.287500e+01
nan nan -1.750000e+00 -3.150000e+00 0.000000e+00 3.362500e+01
nan nan -1.750000e+00 -3.150000e+00 0.000000e+00 3.437500e+01
nan nan -1.750000e+00 -3.150000e+00 0.000000e+00 3.512500e+01
nan nan -1.750000e+00 -3.150000e+00 0.000000e+00 3.587500e+01
nan nan -1.750000e+00 -3.150000e+00 0.000000e+00 3.662500e+01
nan nan -1.750000e+00 -3.150000e+00 0.000000e+00 3.737500e+01
nan nan -1.750000e+00 -3.150000e+00 0.000000e+00 3.812500e+01
nan nan -1.750000e+00 -3.150000e+00 0.000000e+00 3.887500e+01
nan nan -1.750000e+00 -3.150000e+00 0.000000e+00 3.962500e+01
nan nan -1.750000e+00 -3.150000e+00 0.000000e+00 4.037500e+01
nan nan -1.750000e+00 -3.150000e+00 0.000000e+00 4.112500e+01
nan nan -1.750000e+00 -3.150000e+00 0.000000e+00 4.187500e+01
nan nan -1.750000e+00 -3.150000e+00 0.000000e+00 4.262500e+01
nan nan -1.750000e+00 -3.150000e+00 0.000000e+00 4.337500e+01
nan nan -1.750000e+00 -3.150000e+00 0.000000e+00 4.412500e+01
nan nan -1.750000e+00 -3.150000e+00 0.000000e+00 4.487500e+01
nan nan -1.750000e+00 -3.150000e+00 0.000000e+00 4.562500e+01
nan nan -1.750000e+00 -3.150000e+00 0.000000e+00 4.637500e+01
nan nan -1.750000e+00 -3.150000e+00 0.000000e+00 4.712500e+01
nan nan -1.750000e+00 -3.150000e+00 0.000000e+00 4.787500e+01
nan nan -1.750000e+00 -3.150000e+00 0.000000e+00 4.862500e+01
nan nan -1.750000e+00 -3.150000e+00 0.000000e+00 4.937500e+01
nan nan -1.750000e+00 -3.150000e+00 0.000000e+00 5.012500e+01
nan nan -1.750000e+00 -3.150000e+00 0.000000e+00 5.087500e+01
nan nan -1.750000e+00 -3.150000e+00 0.000000e+00 5.162500e+01
nan nan -1.750000e+00 -3.150000e+00 0.000000e+00 5.237500e+01
nan nan -1.750000e+00 -3.150000e+00 0.000000e+00 5.312500e+01
nan nan -1.750000e+00 -3.150000e+00 0.000000e+00 5.387500e+01
nan nan -1.750000e+00 -3.150000e+00 0.000000e+00 5.462500e+01
nan nan -1.750000e+00 -3.150000e+00 0.000000e+00 5.537500e+01
nan nan -1.750000e+00 -3.150000e+00 0.000000e+00 5.612500e+01
nan nan -1.750000e+00 -3.150000e+00 0.000000e+00 5.687500e+01
nan nan -1.750000e+00 -3.150000e+00 0.000000e+00 5.762500e+01
nan nan -1.750000e+00 -3.150000e+00 0.000000e+00 5.837500e+01
nan nan -1.750000e+00 -3.150000e+00 0.000000e+00 5.912500e+01
nan nan -1.750000e+00 -3.150000e+00 0.000000e+00 5.987500e+01
5.148644e-04 8.287596e-05 -1.750000e+00 -3.050000e+00 0.000000e+00 -4.625000e+00
8.013277e-04 1.090379e-04 -1.750000e+00 -3.050000e+00 0.000000e+00 -3.875000e+00
1.826490e-03 1.518151e-04 -1.750000e+00 -3.050000e+00 0.000000e+00 -3.125000e+00
2.812512e-03 2.012122e-04 -1.750000e+00 -3.050000e+00 0.000000e+00 -2.375000e+00
4.884760e-03 2.559266e-04 -1.750000e+00 -3.050000e+00 0.000000e+00 -1.625000e+00
7.632072e-03 3.113088e-04 -1.750000e+00 -3.050000e+00 0.000000e+00 -8.750000e-01
8.485428e-03 3.408349e-04 -1.750000e+00 -3.050000e+00 0.000000e+00 -1.250000e-01
8.982425e-03 3.341391e-04 -1.750000e+00 -3.050000e+00 0.000000e+00 6.250000e-01
7.434891e-03 3.027681e-04 -1.750000e+00 -3.050000e+00 0.000000e+00 1.375000e+00
4.670478e-03 2.361305e-04 -1.750000e+00 -3.050000e+00 0.000000e+00 2.125000e+00
2.384440e-03 1.688827e-04 -1.750000e+00 -3.050000e+00 0.000000e+00 2.875000e+00
5.001621e-04 8.334687e-05 -1.750000e+00 -3.050000e+00 0.000000e+00 3.625000e+00
1.079183e-04 3.869684e-05 -1.750000e+00 -3.050000e+00 0.000000e+00 4.375000e+00
8.538772e-05 2.596328e-05 -1.750000e+00 -3.050000e+00 0.000000e+00 5.125000e+00
2.779495e-05 2.288863e-05 -1.750000e+00 -3.050000e+00 0.000000e+00 5.875000e+00
6.770849e-05 3.077974e-05 -1.750000e+00 -3.050000e+00 0.000000e+00 6.625000e+00
3.623598e-05 2.586568e-05 -1.750000e+00 -3.050000e+00 0.000000e+00 7.375000e+00
1.052734e-04 3.025164e-05 -1.750000e+00 -3.050000e+00 0.000000e+00 8.125000e+00
9.018997e-05 2.543050e-05 -1.750000e+00 -3.050000e+00 0.000000e+00 8.875000e+00
2.967380e-05 2.666836e-05 -1.750000e+00 -3.050000e+00 0.000000e+00 9.625000e+00
4.208097e-05 2.560858e-05 -1.750000e+00 -3.050000e+00 0.000000e+00 1.037500e+01
5.029646e-05 3.397616e-05 -1.750000e+00 -3.050000e+00 0.000000e+00 1.112500e+01
4.473891e-05 3.171022e-05 -1.750000e+00 -3.050000e+00 0.000000e+00 1.187500e+01
5.661639e-05 3.266371e-05 -1.750000e+00 -3.050000e+00 0.000000e+00 1.262500e+01
4.700837e-05 3.880499e-05 -1.750000e+00 -3.050000e+00 0.000000e+00 1.337500e+01
-8.408916e-06 2.797701e-05 -1.750000e+00 -3.050000e+00 0.000000e+00 1.412500e+01
1.012035e-04 4.593989e-05 -1.750000e+00 -3.050000e+00 0.000000e+00 1.487500e+01
-4.086129e-05 3.877456e-05 -1.750000e+00 -3.050000e+00 0.000000e+00 1.562500e+01
-3.978485e-05 4.209250e-05 -1.750000e+00 -3.050000e+00 0.000000e+00 1.637500e+01
7.420432e-05 4.898049e-05 -1.750000e+00 -3.050000e+00 0.000000e+00 1.712500e+01
2.484382e-05 4.671071e-05 -1.750000e+00 -3.050000e+00 0.000000e+00 1.787500e+01
1.970567e-05 5.423740e-05 -1.750000e+00 -3.050000e+00 0.000000e+00 1.862500e+01
6.220076e-05 7.250435e-05 -1.750000e+00 -3.050000e+00 0.000000e+00 1.937500e+01
7.736556e-05 7.054033e-05 -1.750000e+00 -3.050000e+00 0.000000e+00 2.012500e+01
2.323122e-04 1.030976e-04 -1.750000e+00 -3.050000e+00 0.000000e+00 2.087500e+01
-1.254729e-05 7.009622e-05 -1.750000e+00 -3.050000e+00 0.000000e+00 2.162500e+01
5.572976e-05 1.119829e-04 -1.750000e+00 -3.050000e+00 0.000000e+00 2.237500e+01
-9.725938e-05 6.877282e-05 -1.750000e+00 -3.050000e+00 0.000000e+00 2.312500e+01
8.654353e-05 1.571735e-04 -1.750000e+00 -3.050000e+00 0.000000e+00 2.387500e+01
1.840097e-04 3.333784e-04 -1.750000e+00 -3.050000e+00 0.000000e+00 2.462500e+01
0.000000e+00 0.000000e+00 -1.750000e+00 -3.050000e+00 0.000000e+00 2.537500e+01
0.000000e+00 0.000000e+00 -1.750000e+00 -3.050000e+00 0.000000e+00 2.612500e+01
0.000000e+00 0.000000e+00 -1.750000e+00 -3.050000e+00 0.000000e+00 2.687500e+01
0.000000e+00 0.000000e+00 -1.750000e+00 -3.050000e+00 0.000000e+00 2.762500e+01
0.000000e+00 0.000000e+00 -1.750000e+00 -3.050000e+00 0.000000e+00 2.837500e+01
nan nan -1.750000e+00 -3.050000e+00 0.000000e+00 2.912500e+01
nan nan -1.750000e+00 -3.050000e+00 0.000000e+00 2.987500e+01
nan nan -1.750000e+00 -3.050000e+00 0.000000e+00 3.062500e+01
nan nan -1.750000e+00 -3.050000e+00 0.000000e+00 3.137500e+01
nan nan -1.750000e+00 -3.050000e+00 0.000000e+00 3.212500e+01
nan nan -1.750000e+00 -3.050000e+00 0.000000e+00 3.287500e+01
nan nan -1.750000e+00 -3.050000e+00 0.000000e+00 3.362500e+01
nan nan -1.750000e+00 -3.050000e+00 0.000000e+00 3.437500e+01
nan nan -1.750000e+00 -3.050000e+00 0.000000e+00 3.512500e+01
nan nan -1.750000e+00 -3.050000e+00 0.000000e+00 3.587500e+01
nan nan -1.750000e+00 -3.050000e+00 0.000000e+00 3.662500e+01
nan nan -1.750000e+00 -3.050000e+00 0.000000e+00 3.737500e+01
nan nan -1.750000e+00 -3.050000e+00 0.000000e+00 3.812500e+01
nan nan -1.750000e+00 -3.050000e+00 0.000000e+00 3.887500e+01
nan nan -1.750000e+00 -3.050000e+00 0.000000e+00 3.962500e+01
nan nan -1.750000e+00 -3.050000e+00 0.000000e+00 4.037500e+01
nan nan -1.750000e+00 -3.050000e+00 0.000000e+00 4.112500e+01
nan nan -1.750000e+00 -3.050000e+00 0.000000e+00 4.187500e+01
nan nan -1.750000e+00 -3.050000e+00 0.000000e+00 4.262500e+01
nan nan -1.750000e+00 -3.050000e+00 0.000000e+00 4.337500e+01
nan nan -1.750000e+00 -3.050000e+00 0.000000e+00 4.412500e+01
nan nan -1.750000e+00 -3.050000e+00 0.000000e+00 4.487500e+01
nan nan -1.750000e+00 -3.050000e+00 0.000000e+00 4.562500e+01
nan nan -1.750000e+00 -3.050000e+00 0.000000e+00 4.637500e+01
nan nan -1.750000e+00 -3.050000e+00 0.000000e+00 4.712500e+01
nan nan -1.750000e+00 -3.050000e+00 0.000000e+00 4.787500e+01
nan nan -1.750000e+00 -3.050000e+00 0.000000e+00 4.862500e+01
nan nan -1.750000e+00 -3.050000e+00 0.000000e+00 4.937500e+01
nan nan -1.750000e+00 -3.050000e+00 0.000000e+00 5.012500e+01
nan nan -1.750000e+00 -3.050000e+00 0.000000e+00 5.087500e+01
nan nan -1.750000e+00 -3.050000e+00 0.000000e+00 5.162500e+01
nan nan -1.750000e+00 -3.050000e+00 0.000000e+00 5.237500e+01
nan nan -1.750000e+00 -3.050000e+00 0.000000e+00 5.312500e+01
nan nan -1.750000e+00 -3.050000e+00 0.000000e+00 5.387500e+01
nan nan -1.750000e+00 -3.050000e+00 0.000000e+00 5.462500e+01
nan nan -1.750000e+00 -3.050000e+00 0.000000e+00 5.537500e+01
nan nan -1.750000e+00 -3.050000e+00 0.000000e+00 5.612500e+01
nan nan -1.750000e+00 -3.050000e+00 0.000000e+00 5.687500e+01
nan nan -1.750000e+00 -3.050000e+00 0.000000e+00 5.762500e+01
nan nan -1.750000e+00 -3.050000e+00 0.000000e+00 5.837500e+01
nan nan -1.750000e+00 -3.050000e+00 0.000000e+00 5.912500e+01
0.000000e+00 0.000000e+00 -1.750000e+00 -3.050000e+00 0.000000e+00 5.987500e+01
4.311259e-05 4.131467e-05 -1.750000e+00 -2.950000e+00 0.000000e+00 -4.625000e+00
2.520054e-04 5.738430e-05 -1.750000e+00 -2.950000e+00 0.000000e+00 -3.875000e+00
4.286964e-04 7.011548e-05 -1.750000e+00 -2.950000e+00 0.000000e+00 -3.125000e+00
6.255695e-04 9.344430e-05 -1.750000e+00 -2.950000e+00 0.000000e+00 -2.375000e+00
1.072180e-03 1.182217e-04 -1.750000e+00 -2.950000e+00 0.000000e+00 -1.625000e+00
1.367600e-03 1.377784e-04 -1.750000e+00 -2.950000e+00 0.000000e+00 -8.750000e-01
2.085912e-03 1.657596e-04 -1.750000e+00 -2.950000e+00 0.000000e+00 -1.250000e-01
2.264027e-03 1.692871e-04 -1.750000e+00 -2.950000e+00 0.000000e+00 6.250000e-01
1.992007e-03 1.637276e-04 -1.750000e+00 -2.950000e+00 0.000000e+00 1.375000e+00
1.656523e-03 1.427740e-04 -1.750000e+00 -2.950000e+00 0.000000e+00 2.125000e+00
7.052566e-04 1.051507e-04 -1.750000e+00 -2.950000e+00 0.000000e+00 2.875000e+00
2.062791e-04 6.289831e-05 -1.750000e+00 -2.950000e+00 0.000000e+00 3.625000e+00
9.295372e-05 3.575510e-05 -1.750000e+00 -2.950000e+00 0.000000e+00 4.375000e+00
5.274929e-05 2.392561e-05 -1.750000e+00 -2.950000e+00 0.000000e+00 5.125000e+00
3.935343e-05 2.267936e-05 -1.750000e+00 -2.950000e+00 0.000000e+00 5.875000e+00
-5.925590e-07 2.061513e-05 -1.750000e+00 -2.950000e+00 0.000000e+00 6.625000e+00
5.434921e-05 2.392068e-05 -1.750000e+00 -2.950000e+00 0.000000e+00 7.375000e+00
4.040958e-05 2.559984e-05 -1.750000e+00 -2.950000e+00 0.000000e+00 8.125000e+00
4.137567e-05 1.637164e-05 -1.750000e+00 -2.950000e+00 0.000000e+00 8.875000e+00
1.255307e-06 2.172174e-05 -1.750000e+00 -2.950000e+00 0.000000e+00 9.625000e+00
2.449256e-05 2.401973e-05 -1.750000e+00 -2.950000e+00 0.000000e+00 1.037500e+01
3.681906e-05 2.476908e-05 -1.750000e+00 -2.950000e+00 0.000000e+00 1.112500e+01
4.184004e-05 2.661008e-05 -1.750000e+00 -2.950000e+00 0.000000e+00 1.187500e+01
-7.270114e-06 2.010175e-05 -1.750000e+00 -2.950000e+00 0.000000e+00 1.262500e+01
4.244654e-06 2.634868e-05 -1.750000e+00 -2.950000e+00 0.000000e+00 1.337500e+01
1.428474e-05 2.518748e-05 -1.750000e+00 -2.950000e+00 0.000000e+00 1.412500e+01
-5.704414e-06 2.502210e-05 -1.750000e+00 -2.950000e+00 0.000000e+00 1.487500e+01
3.643010e-06 2.557368e-05 -1.750000e+00 -2.950000e+00 0.000000e+00 1.562500e+01
4.029014e-05 3.061757e-05 -1.750000e+00 -2.950000e+00 0.000000e+00 1.637500e+01
1.363837e-05 3.319931e-05 -1.750000e+00 -2.950000e+00 0.000000e+00 1.712500e+01
8.255331e-05 3.309267e-05 -1.750000e+00 -2.950000e+00 0.000000e+00 1.787500e+01
1.144863e-05 3.205388e-05 -1.750000e+00 -2.950000e+00 0.000000e+00 1.862500e+01
4.810168e-05 3.188855e-05 -1.750000e+00 -2.950000e+00 0.000000e+00 1.937500e+01
5.263504e-05 3.491235e-05 -1.750000e+00 -2.950000e+00 0.000000e+00 2.012500e+01
2.889748e-05 2.931743e-05 -1.750000e+00 -2.950000e+00 0.000000e+00 2.087500e+01
9.437309e-05 4.087319e-05 -1.750000e+00 -2.950000e+00 0.000000e+00 2.162500e+01
1.559552e-05 3.893263e-05 -1.750000e+00 -2.950000e+00 0.000000e+00 2.237500e+01
7.287569e-05 4.363850e-05 -1.750000e+00 -2.950000e+00 0.000000e+00 2.312500e+01
-1.996962e-05 4.245520e-05 -1.750000e+00 -2.950000e+00 0.000000e+00 2.387500e+01
9.649649e-05 4.646308e-05 -1.750000e+00 -2.950000e+00 0.000000e+00 2.462500e+01
3.304788e-05 3.690002e-05 -1.750000e+00 -2.950000e+00 0.000000e+00 2.537500e+01
8.215222e-05 4.532100e-05 -1.750000e+00 -2.950000e+00 0.000000e+00 2.612500e+01
5.910064e-05 4.055927e-05 -1.750000e+00 -2.950000e+00 0.000000e+00 2.687500e+01
3.214088e-05 4.124636e-05 -1.750000e+00 -2.950000e+00 0.000000e+00 2.762500e+01
3.896454e-05 5.016789e-05 -1.750000e+00 -2.950000e+00 0.000000e+00 2.837500e+01
2.292777e-05 4.193421e-05 -1.750000e+00 -2.950000e+00 0.000000e+00 2.912500e+01
5.012821e-05 5.012820e-05 -1.750000e+00 -2.950000e+00 0.000000e+00 2.987500e+01
6.040541e-05 6.040542e-05 -1.750000e+00 -2.950000e+00 0.000000e+00 3.062500e+01
0.000000e+00 0.000000e+00 -1.750000e+00 -2.950000e+00 0.000000e+00 3.137500e+01
0.000000e+00 0.000000e+00 -1.750000e+00 -2.950000e+00 0.000000e+00 3.212500e+01
0.000000e+00 0.000000e+00 -1.750000e+00 -2.950000e+00 0.000000e+00 3.287500e+01
0.000000e+00 0.000000e+00 -1.750000e+00 -2.950000e+00 0.000000e+00 3.362500e+01
-1.699375e-04 1.201643e-04 -1.750000e+00 -2.950000e+00 0.000000e+00 3.437500e+01
0.000000e+00 0.000000e+00 -1.750000e+00 -2.950000e+00 0.000000e+00 3.512500e+01
4.490203e-04 4.490203e-04 -1.750000e+00 -2.950000e+00 0.000000e+00 3.587500e+01
0.000000e+00 0.000000e+00 -1.750000e+00 -2.950000e+00 0.000000e+00 3.662500e+01
0.000000e+00 0.000000e+00 -1.750000e+00 -2.950000e+00 0.000000e+00 3.737500e+01
0.000000e+00 0.000000e+00 -1.750000e+00 -2.950000e+00 0.000000e+00 3.812500e+01
0.000000e+00 0.000000e+00 -1.750000e+00 -2.950000e+00 0.000000e+00 3.887500e+01
0.000000e+00 0.000000e+00 -1.750000e+00 -2.950000e+00 0.000000e+00 3.962500e+01
0.000000e+00 0.000000e+00 -1.750000e+00 -2.950000e+00 0.000000e+00 4.037500e+01
0.000000e+00 0.000000e+00 -1.750000e+00 -2.950000e+00 0.000000e+00 4.112500e+01
0.000000e+00 0.000000e+00 -1.750000e+00 -2.950000e+00 0.000000e+00 4.187500e+01
nan nan -1.750000e+00 -2.950000e+00 0.000000e+00 4.262500e+01
nan nan -1.750000e+00 -2.950000e+00 0.000000e+00 4.337500e+01
nan nan -1.750000e+00 -2.950000e+00 0.000000e+00 4.412500e+01
nan nan -1.750000e+00 -2.950000e+00 0.000000e+00 4.487500e+01
nan nan -1.750000e+00 -2.950000e+00 0.000000e+00 4.562500e+01
nan nan -1.750000e+00 -2.950000e+00 0.000000e+00 4.637500e+01
nan nan -1.750000e+00 -2.950000e+00 0.000000e+00 4.712500e+01
nan nan -1.750000e+00 -2.950000e+00 0.000000e+00 4.787500e+01
nan nan -1.750000e+00 -2.950000e+00 0.000000e+00 4.862500e+01
nan nan -1.750000e+00 -2.950000e+00 0.000000e+00 4.937500e+01
nan nan -1.750000e+00 -2.950000e+00 0.000000e+00 5.012500e+01
nan nan -1.750000e+00 -2.950000e+00 0.000000e+00 5.087500e+01
0.000000e+00 0.000000e+00 -1.750000e+00 -2.950000e+00 0.000000e+00 5.162500e+01
0.000000e+00 0.000000e+00 -1.750000e+00 -2.950000e+00 0.000000e+00 5.237500e+01
0.000000e+00 0.000000e+00 -1.750000e+00 -2.950000e+00 0.000000e+00 5.312500e+01
0.000000e+00 0.000000e+00 -1.750000e+00 -2.950000e+00 0.000000e+00 5.387500e+01
0.000000e+00 0.000000e+00 -1.750000e+00 -2.950000e+00 0.000000e+00 5.462500e+01
0.000000e+00 0.000000e+00 -1.750000e+00 -2.950000e+00 0.000000e+00 5.537500e+01
0.000000e+00 0.000000e+00 -1.750000e+00 -2.950000e+00 0.000000e+00 5.612500e+01
0.000000e+00 0.000000e+00 -1.750000e+00 -2.950000e+00 0.000000e+00 5.687500e+01
0.000000e+00 0.000000e+00 -1.750000e+00 -2.950000e+00 0.000000e+00 5.762500e+01
-7.824453e-05 5.533353e-05 -1.750000e+00 -2.950000e+00 0.000000e+00 5.837500e+01
-2.268725e-05 2.268725e-05 -1.750000e+00 -2.950000e+00 0.000000e+00 5.912500e+01
-1.399509e-05 1.399509e-05 -1.750000e+00 -2.950000e+00 0.000000e+00 5.987500e+01
2.169355e-05 2.774570e-05 -1.750000e+00 -2.850000e+00 0.000000e+00 -4.625000e+00
8.262209e-05 3.215736e-05 -1.750000e+00 -2.850000e+00 0.000000e+00 -3.875000e+00
2.615326e-04 4.875957e-05 -1.750000e+00 -2.850000e+00 0.000000e+00 -3.125000e+00
3.985270e-04 6.380927e-05 -1.750000e+00 -2.850000e+00 0.000000e+00 -2.375000e+00
6.550878e-04 8.149758e-05 -1.750000e+00 -2.850000e+00 0.000000e+00 -1.625000e+00
7.685090e-04 9.369612e-05 -1.750000e+00 -2.850000e+00 0.000000e+00 -8.750000e-01
9.329941e-04 1.016445e-04 -1.750000e+00 -2.850000e+00 0.000000e+00 -1.250000e-01
1.086190e-03 1.051622e-04 -1.750000e+00 -2.850000e+00 0.000000e+00 6.250000e-01
8.131200e-04 8.837123e-05 -1.750000e+00 -2.850000e+00 0.000000e+00 1.375000e+00
5.452841e-04 7.034475e-05 -1.750000e+00 -2.850000e+00 0.000000e+00 2.125000e+00
2.903400e-04 5.686407e-05 -1.750000e+00 -2.850000e+00 0.000000e+00 2.875000e+00
9.711255e-05 3.159038e-05 -1.750000e+00 -2.850000e+00 0.000000e+00 3.625000e+00
-5.970514e-06 1.743367e-05 -1.750000e+00 -2.850000e+00 0.000000e+00 4.375000e+00
4.097015e-05 2.020995e-05 -1.750000e+00 -2.850000e+00 0.000000e+00 5.125000e+00
3.859524e-05 2.022255e-05 -1.750000e+00 -2.850000e+00 0.000000e+00 5.875000e+00
7.609513e-05 2.667277e-05 -1.750000e+00 -2.850000e+00 0.000000e+00 6.625000e+00
6.353078e-05 2.368605e-05 -1.750000e+00 -2.850000e+00 0.000000e+00 7.375000e+00
-3.147055e-06 2.346250e-05 -1.750000e+00 -2.850000e+00 0.000000e+00 8.125000e+00
6.578683e-05 2.034564e-05 -1.750000e+00 -2.850000e+00 0.000000e+00 8.875000e+00
-9.665490e-07 2.141229e-05 -1.750000e+00 -2.850000e+00 0.000000e+00 9.625000e+00
-7.290844e-05 1.851723e-05 -1.750000e+00 -2.850000e+00 0.000000e+00 1.037500e+01
2.973865e-05 1.880845e-05 -1.750000e+00 -2.850000e+00 0.000000e+00 1.112500e+01
2.137189e-05 2.455621e-05 -1.750000e+00 -2.850000e+00 0.000000e+00 1.187500e+01
2.461853e-05 2.383714e-05 -1.750000e+00 -2.850000e+00 0.000000e+00 1.262500e+01
5.537685e-05 2.597817e-05 -1.750000e+00 -2.850000e+00 0.000000e+00 1.337500e+01
9.955484e-06 2.541608e-05 -1.750000e+00 -2.850000e+00 0.000000e+00 1.412500e+01
7.231424e-05 2.878222e-05 -1.750000e+00 -2.850000e+00 0.000000e+00 1.487500e+01
2.156163e-05 2.285598e-05 -1.750000e+00 -2.850000e+00 0.000000e+00 1.562500e+01
4.187422e-05 2.548884e-05 -1.750000e+00 -2.850000e+00 0.000000e+00 1.637500e+01
3.399519e-06 2.597454e-05 -1.750000e+00 -2.850000e+00 0.000000e+00 1.712500e+01
4.574186e-05 2.782695e-05 -1.750000e+00 -2.850000e+00 0.000000e+00 1.787500e+01
1.543729e-05 2.291810e-05 -1.750000e+00 -2.850000e+00 0.000000e+00 1.862500e+01
5.760304e-06 2.521335e-05 -1.750000e+00 -2.850000e+00 0.000000e+00 1.937500e+01
1.158094e-04 3.082021e-05 -1.750000e+00 -2.850000e+00 0.000000e+00 2.012500e+01
6.197653e-05 2.857071e-05 -1.750000e+00 -2.850000e+00 0.000000e+00 2.087500e+01
1.581557e-04 3.247900e-05 -1.750000e+00 -2.850000e+00 0.000000e+00 2.162500e+01
2.971925e-05 2.775288e-05 -1.750000e+00 -2.850000e+00 0.000000e+00 2.237500e+01
6.691363e-05 2.954492e-05 -1.750000e+00 -2.850000e+00 0.000000e+00 2.312500e+01
9.245434e-05 3.110845e-05 -1.750000e+00 -2.850000e+00 0.000000e+00 2.387500e+01
6.442531e-05 2.646364e-05 -1.750000e+00 -2.850000e+00 0.000000e+00 2.462500e+01
6.926597e-05 2.416689e-05 -1.750000e+00 -2.850000e+00 0.000000e+00 2.537500e+01
