# Intensity Error [H,0,0] [0,K,0] [0,0,L] DeltaE
#  shape: 1x64x1x87
2.981883e-05 2.398661e-05 -1.250000e+00 -3.150000e+00 0.000000e+00 1.937500e+01
7.257092e-05 2.685694e-05 -1.250000e+00 -3.150000e+00 0.000000e+00 2.012500e+01
6.114559e-05 2.997775e-05 -1.250000e+00 -3.150000e+00 0.000000e+00 2.087500e+01
1.237106e-04 2.954572e-05 -1.250000e+00 -3.150000e+00 0.000000e+00 2.162500e+01
9.383141e-05 2.703851e-05 -1.250000e+00 -3.150000e+00 0.000000e+00 2.237500e+01
5.289969e-05 2.453915e-05 -1.250000e+00 -3.150000e+00 0.000000e+00 2.312500e+01
1.967718e-05 2.302664e-05 -1.250000e+00 -3.150000e+00 0.000000e+00 2.387500e+01
3.565585e-05 1.894983e-05 -1.250000e+00 -3.150000e+00 0.000000e+00 2.462500e+01
5.621215e-05 1.748061e-05 -1.250000e+00 -3.150000e+00 0.000000e+00 2.537500e+01
1.431494e-05 1.603179e-05 -1.250000e+00 -3.150000e+00 0.000000e+00 2.612500e+01
2.681474e-05 1.647002e-05 -1.250000e+00 -3.150000e+00 0.000000e+00 2.687500e+01
3.303580e-05 1.603220e-05 -1.250000e+00 -3.150000e+00 0.000000e+00 2.762500e+01
5.910021e-05 1.572570e-05 -1.250000e+00 -3.150000e+00 0.000000e+00 2.837500e+01
1.124943e-06 1.112484e-05 -1.250000e+00 -3.150000e+00 0.000000e+00 2.912500e+01
2.712618e-05 1.264527e-05 -1.250000e+00 -3.150000e+00 0.000000e+00 2.987500e+01
3.301660e-05 1.218033e-05 -1.250000e+00 -3.150000e+00 0.000000e+00 3.062500e+01
2.280833e-05 1.179257e-05 -1.250000e+00 -3.150000e+00 0.000000e+00 3.137500e+01
1.814453e-05 1.197037e-05 -1.250000e+00 -3.150000e+00 0.000000e+00 3.212500e+01
3.044001e-05 1.187318e-05 -1.250000e+00 -3.150000e+00 0.000000e+00 3.287500e+01
-3.133476e-06 8.874855e-06 -1.250000e+00 -3.150000e+00 0.000000e+00 3.362500e+01
2.152489e-05 1.236671e-05 -1.250000e+00 -3.150000e+00 0.000000e+00 3.437500e+01
4.063822e-05 1.275556e-05 -1.250000e+00 -3.150000e+00 0.000000e+00 3.512500e+01
4.197802e-07 1.139028e-05 -1.250000e+00 -3.150000e+00 0.000000e+00 3.587500e+01
9.209390e-06 1.243643e-05 -1.250000e+00 -3.150000e+00 0.000000e+00 3.662500e+01
2.702480e-05 1.297901e-05 -1.250000e+00 -3.150000e+00 0.000000e+00 3.737500e+01
4.214026e-06 1.049268e-05 -1.250000e+00 -3.150000e+00 0.000000e+00 3.812500e+01
2.482864e-05 1.196340e-05 -1.250000e+00 -3.150000e+00 0.000000e+00 3.887500e+01
-4.653306e-06 2.686593e-06 -1.250000e+00 -3.150000e+00 0.000000e+00 3.962500e+01
1.563971e-05 7.819870e-06 -1.250000e+00 -3.150000e+00 0.000000e+00 4.037500e+01
7.092946e-06 7.440932e-06 -1.250000e+00 -3.150000e+00 0.000000e+00 4.112500e+01
-8.340990e-06 7.750940e-06 -1.250000e+00 -3.150000e+00 0.000000e+00 4.187500e+01
3.223252e-06 6.514902e-06 -1.250000e+00 -3.150000e+00 0.000000e+00 4.262500e+01
-5.974366e-06 5.879911e-06 -1.250000e+00 -3.150000e+00 0.000000e+00 4.337500e+01
7.555731e-06 7.932523e-06 -1.250000e+00 -3.150000e+00 0.000000e+00 4.412500e+01
1.987358e-05 9.820795e-06 -1.250000e+00 -3.150000e+00 0.000000e+00 4.487500e+01
1.033814e-05 9.355845e-06 -1.250000e+00 -3.150000e+00 0.000000e+00 4.562500e+01
8.587213e-06 9.632613e-06 -1.250000e+00 -3.150000e+00 0.000000e+00 4.637500e+01
6.049849e-06 8.420752e-06 -1.250000e+00 -3.150000e+00 0.000000e+00 4.712500e+01
-2.901770e-06 9.320821e-06 -1.250000e+00 -3.150000e+00 0.000000e+00 4.787500e+01
-1.166868e-05 6.949272e-06 -1.250000e+00 -3.150000e+00 0.000000e+00 4.862500e+01
7.470861e-07 8.925570e-06 -1.250000e+00 -3.150000e+00 0.000000e+00 4.937500e+01
1.531053e-06 7.002259e-06 -1.250000e+00 -3.150000e+00 0.000000e+00 5.012500e+01
-1.133852e-05 6.688774e-06 -1.250000e+00 -3.150000e+00 0.000000e+00 5.087500e+01
-1.122147e-05 6.634522e-06 -1.250000e+00 -3.150000e+00 0.000000e+00 5.162500e+01
-1.425948e-05 6.928375e-06 -1.250000e+00 -3.150000e+00 0.000000e+00 5.237500e+01
-1.564633e-05 6.958180e-06 -1.250000e+00 -3.150000e+00 0.000000e+00 5.312500e+01
-6.470383e-06 3.235257e-06 -1.250000e+00 -3.150000e+00 0.000000e+00 5.387500e+01
-1.284568e-05 7.960141e-06 -1.250000e+00 -3.150000e+00 0.000000e+00 5.462500e+01
-5.514105e-06 5.401994e-06 -1.250000e+00 -3.150000e+00 0.000000e+00 5.537500e+01
-2.375710e-05 7.508232e-06 -1.250000e+00 -3.150000e+00 0.000000e+00 5.612500e+01
-1.504482e-05 4.757739e-06 -1.250000e+00 -3.150000e+00 0.000000e+00 5.687500e+01
-1.284377e-05 6.189931e-06 -1.250000e+00 -3.150000e+00 0.000000e+00 5.762500e+01
-2.830155e-05 7.625777e-06 -1.250000e+00 -3.150000e+00 0.000000e+00 5.837500e+01
-3.392627e-05 8.819826e-06 -1.250000e+00 -3.150000e+00 0.000000e+00 5.912500e+01
-1.812895e-05 7.581695e-06 -1.250000e+00 -3.150000e+00 0.000000e+00 5.987500e+01
7.856679e-06 2.658163e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 -4.625000e+00
9.647263e-05 3.936272e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 -3.875000e+00
8.300974e-05 4.676771e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 -3.125000e+00
2.234765e-04 6.040468e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 -2.375000e+00
3.809753e-04 7.369438e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 -1.625000e+00
6.080999e-04 8.276637e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 -8.750000e-01
6.558173e-04 8.307000e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 -1.250000e-01
6.199322e-04 8.057279e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 6.250000e-01
5.093840e-04 6.881226e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 1.375000e+00
3.357412e-04 5.642630e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 2.125000e+00
1.725895e-04 3.550324e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 2.875000e+00
5.489269e-05 2.429297e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 3.625000e+00
3.589994e-05 1.948273e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 4.375000e+00
-1.763661e-05 1.488047e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 5.125000e+00
3.796861e-05 2.424660e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 5.875000e+00
1.783782e-05 2.115206e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 6.625000e+00
4.253701e-05 2.178304e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 7.375000e+00
-1.142909e-06 2.162593e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 8.125000e+00
-2.548842e-06 1.746709e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 8.875000e+00
5.849788e-06 1.576403e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 9.625000e+00
-3.234686e-05 2.287846e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 1.037500e+01
-3.255278e-05 1.932939e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 1.112500e+01
1.207706e-06 1.673140e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 1.187500e+01
-3.546721e-05 2.149194e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 1.262500e+01
-2.657069e-05 1.865255e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 1.337500e+01
5.608764e-05 2.083830e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 1.412500e+01
4.376476e-05 2.318262e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 1.487500e+01
8.142273e-06 1.927862e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 1.562500e+01
5.046067e-05 2.268674e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 1.637500e+01
6.476889e-05 2.788064e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 1.712500e+01
2.550507e-05 2.334820e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 1.787500e+01
2.037100e-05 2.482932e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 1.862500e+01
7.233729e-05 2.443434e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 1.937500e+01
3.112753e-05 2.454412e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 2.012500e+01
1.243652e-05 2.034636e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 2.087500e+01
7.007199e-05 2.316720e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 2.162500e+01
3.846080e-05 2.122031e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 2.237500e+01
1.696106e-05 2.200270e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 2.312500e+01
3.685944e-05 2.141846e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 2.387500e+01
2.490650e-05 1.900438e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 2.462500e+01
4.189449e-05 1.794908e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 2.537500e+01
4.664713e-05 1.639849e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 2.612500e+01
1.562927e-05 1.568717e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 2.687500e+01
2.939573e-05 1.485597e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 2.762500e+01
2.159699e-05 1.368744e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 2.837500e+01
4.747217e-06 1.301688e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 2.912500e+01
1.149594e-05 1.322775e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 2.987500e+01
2.911696e-05 1.202899e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 3.062500e+01
3.095976e-05 1.251473e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 3.137500e+01
1.120925e-05 1.127918e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 3.212500e+01
-9.003590e-07 9.431617e-06 -1.250000e+00 -3.050000e+00 0.000000e+00 3.287500e+01
-1.733052e-06 1.024373e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 3.362500e+01
3.102369e-05 1.188580e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 3.437500e+01
1.893948e-05 1.314772e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 3.512500e+01
2.624920e-05 1.444424e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 3.587500e+01
1.808072e-05 1.234011e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 3.662500e+01
4.014238e-05 1.158814e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 3.737500e+01
1.439443e-05 1.022039e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 3.812500e+01
9.718094e-06 9.717987e-06 -1.250000e+00 -3.050000e+00 0.000000e+00 3.887500e+01
3.226956e-05 1.117176e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 3.962500e+01
9.219551e-06 7.021841e-06 -1.250000e+00 -3.050000e+00 0.000000e+00 4.037500e+01
8.462125e-06 8.088055e-06 -1.250000e+00 -3.050000e+00 0.000000e+00 4.112500e+01
1.367940e-05 1.097769e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 4.187500e+01
-5.507555e-06 6.196821e-06 -1.250000e+00 -3.050000e+00 0.000000e+00 4.262500e+01
1.319990e-05 8.663901e-06 -1.250000e+00 -3.050000e+00 0.000000e+00 4.337500e+01
3.774909e-06 9.376679e-06 -1.250000e+00 -3.050000e+00 0.000000e+00 4.412500e+01
7.263339e-06 8.276195e-06 -1.250000e+00 -3.050000e+00 0.000000e+00 4.487500e+01
1.057504e-05 6.905119e-06 -1.250000e+00 -3.050000e+00 0.000000e+00 4.562500e+01
-1.291501e-05 5.768656e-06 -1.250000e+00 -3.050000e+00 0.000000e+00 4.637500e+01
5.370540e-06 4.948726e-06 -1.250000e+00 -3.050000e+00 0.000000e+00 4.712500e+01
-8.863039e-06 5.264109e-06 -1.250000e+00 -3.050000e+00 0.000000e+00 4.787500e+01
-9.599006e-06 6.653218e-06 -1.250000e+00 -3.050000e+00 0.000000e+00 4.862500e+01
-7.077594e-07 4.106433e-06 -1.250000e+00 -3.050000e+00 0.000000e+00 4.937500e+01
-9.623858e-06 6.637622e-06 -1.250000e+00 -3.050000e+00 0.000000e+00 5.012500e+01
-3.116121e-05 6.497619e-06 -1.250000e+00 -3.050000e+00 0.000000e+00 5.087500e+01
-4.821160e-06 4.667808e-06 -1.250000e+00 -3.050000e+00 0.000000e+00 5.162500e+01
5.919396e-06 6.186626e-06 -1.250000e+00 -3.050000e+00 0.000000e+00 5.237500e+01
-1.071844e-05 6.665904e-06 -1.250000e+00 -3.050000e+00 0.000000e+00 5.312500e+01
-6.699623e-06 6.239710e-06 -1.250000e+00 -3.050000e+00 0.000000e+00 5.387500e+01
-1.587223e-05 4.581936e-06 -1.250000e+00 -3.050000e+00 0.000000e+00 5.462500e+01
-4.078859e-06 5.906518e-06 -1.250000e+00 -3.050000e+00 0.000000e+00 5.537500e+01
-9.554818e-06 1.001330e-05 -1.250000e+00 -3.050000e+00 0.000000e+00 5.612500e+01
-2.883276e-05 6.147377e-06 -1.250000e+00 -3.050000e+00 0.000000e+00 5.687500e+01
-9.593928e-07 6.721920e-06 -1.250000e+00 -3.050000e+00 0.000000e+00 5.762500e+01
-3.518622e-05 6.771732e-06 -1.250000e+00 -3.050000e+00 0.000000e+00 5.837500e+01
-1.606185e-05 8.464684e-06 -1.250000e+00 -3.050000e+00 0.000000e+00 5.912500e+01
-2.004958e-05 7.226214e-06 -1.250000e+00 -3.050000e+00 0.000000e+00 5.987500e+01
1.943235e-04 7.515580e-05 -1.250000e+00 -2.950000e+00 0.000000e+00 -4.625000e+00
5.171543e-04 1.068485e-04 -1.250000e+00 -2.950000e+00 0.000000e+00 -3.875000e+00
1.202410e-03 1.444348e-04 -1.250000e+00 -2.950000e+00 0.000000e+00 -3.125000e+00
1.888911e-03 1.956704e-04 -1.250000e+00 -2.950000e+00 0.000000e+00 -2.375000e+00
2.748612e-03 2.376991e-04 -1.250000e+00 -2.950000e+00 0.000000e+00 -1.625000e+00
3.065276e-03 2.584265e-04 -1.250000e+00 -2.950000e+00 0.000000e+00 -8.750000e-01
3.251227e-03 2.561356e-04 -1.250000e+00 -2.950000e+00 0.000000e+00 -1.250000e-01
2.357885e-03 2.216655e-04 -1.250000e+00 -2.950000e+00 0.000000e+00 6.250000e-01
2.122559e-03 1.818133e-04 -1.250000e+00 -2.950000e+00 0.000000e+00 1.375000e+00
1.036101e-03 1.257928e-04 -1.250000e+00 -2.950000e+00 0.000000e+00 2.125000e+00
4.737887e-04 7.460321e-05 -1.250000e+00 -2.950000e+00 0.000000e+00 2.875000e+00
9.434605e-05 3.558720e-05 -1.250000e+00 -2.950000e+00 0.000000e+00 3.625000e+00
5.225008e-05 2.221265e-05 -1.250000e+00 -2.950000e+00 0.000000e+00 4.375000e+00
-1.993350e-05 2.079646e-05 -1.250000e+00 -2.950000e+00 0.000000e+00 5.125000e+00
-1.139062e-05 2.302934e-05 -1.250000e+00 -2.950000e+00 0.000000e+00 5.875000e+00
-5.808983e-06 2.001243e-05 -1.250000e+00 -2.950000e+00 0.000000e+00 6.625000e+00
2.826582e-05 2.165937e-05 -1.250000e+00 -2.950000e+00 0.000000e+00 7.375000e+00
-2.423248e-05 2.230246e-05 -1.250000e+00 -2.950000e+00 0.000000e+00 8.125000e+00
-1.701888e-05 2.201263e-05 -1.250000e+00 -2.950000e+00 0.000000e+00 8.875000e+00
1.465005e-05 2.172257e-05 -1.250000e+00 -2.950000e+00 0.000000e+00 9.625000e+00
-3.531196e-05 2.002307e-05 -1.250000e+00 -2.950000e+00 0.000000e+00 1.037500e+01
3.706833e-05 2.370147e-05 -1.250000e+00 -2.950000e+00 0.000000e+00 1.112500e+01
-2.178937e-05 1.741157e-05 -1.250000e+00 -2.950000e+00 0.000000e+00 1.187500e+01
2.479608e-06 2.026828e-05 -1.250000e+00 -2.950000e+00 0.000000e+00 1.262500e+01
7.716336e-06 1.845027e-05 -1.250000e+00 -2.950000e+00 0.000000e+00 1.337500e+01
5.844061e-05 1.992083e-05 -1.250000e+00 -2.950000e+00 0.000000e+00 1.412500e+01
4.352930e-06 1.826874e-05 -1.250000e+00 -2.950000e+00 0.000000e+00 1.487500e+01
4.897937e-05 2.224407e-05 -1.250000e+00 -2.950000e+00 0.000000e+00 1.562500e+01
3.086939e-05 1.671877e-05 -1.250000e+00 -2.950000e+00 0.000000e+00 1.637500e+01
3.902903e-05 2.276586e-05 -1.250000e+00 -2.950000e+00 0.000000e+00 1.712500e+01
5.564246e-05 2.344725e-05 -1.250000e+00 -2.950000e+00 0.000000e+00 1.787500e+01
6.605078e-05 2.243698e-05 -1.250000e+00 -2.950000e+00 0.000000e+00 1.862500e+01
8.040459e-05 2.503675e-05 -1.250000e+00 -2.950000e+00 0.000000e+00 1.937500e+01
4.519919e-05 2.130596e-05 -1.250000e+00 -2.950000e+00 0.000000e+00 2.012500e+01
5.846688e-05 1.897649e-05 -1.250000e+00 -2.950000e+00 0.000000e+00 2.087500e+01
7.180693e-05 2.245693e-05 -1.250000e+00 -2.950000e+00 0.000000e+00 2.162500e+01
4.817401e-05 1.668302e-05 -1.250000e+00 -2.950000e+00 0.000000e+00 2.237500e+01
2.085401e-05 1.723037e-05 -1.250000e+00 -2.950000e+00 0.000000e+00 2.312500e+01
2.696312e-05 1.552606e-05 -1.250000e+00 -2.950000e+00 0.000000e+00 2.387500e+01
5.085575e-05 2.006915e-05 -1.250000e+00 -2.950000e+00 0.000000e+00 2.462500e+01
2.496836e-05 1.397323e-05 -1.250000e+00 -2.950000e+00 0.000000e+00 2.537500e+01
2.487060e-05 1.392383e-05 -1.250000e+00 -2.950000e+00 0.000000e+00 2.612500e+01
9.191664e-06 1.081882e-05 -1.250000e+00 -2.950000e+00 0.000000e+00 2.687500e+01
3.606902e-05 1.562504e-05 -1.250000e+00 -2.950000e+00 0.000000e+00 2.762500e+01
3.174662e-05 1.609029e-05 -1.250000e+00 -2.950000e+00 0.000000e+00 2.837500e+01
1.100644e-05 1.270809e-05 -1.250000e+00 -2.950000e+00 0.000000e+00 2.912500e+01
2.079547e-05 1.192869e-05 -1.250000e+00 -2.950000e+00 0.000000e+00 2.987500e+01
2.326786e-05 1.301979e-05 -1.250000e+00 -2.950000e+00 0.000000e+00 3.062500e+01
2.784328e-05 1.189990e-05 -1.250000e+00 -2.950000e+00 0.000000e+00 3.137500e+01
1.740897e-05 1.020791e-05 -1.250000e+00 -2.950000e+00 0.000000e+00 3.212500e+01
5.016521e-06 1.083977e-05 -1.250000e+00 -2.950000e+00 0.000000e+00 3.287500e+01
2.078364e-05 1.111046e-05 -1.250000e+00 -2.950000e+00 0.000000e+00 3.362500e+01
1.210174e-05 1.081410e-05 -1.250000e+00 -2.950000e+00 0.000000e+00 3.437500e+01
5.145757e-05 1.530216e-05 -1.250000e+00 -2.950000e+00 0.000000e+00 3.512500e+01
1.439389e-05 1.042725e-05 -1.250000e+00 -2.950000e+00 0.000000e+00 3.587500e+01
4.471887e-05 1.344574e-05 -1.250000e+00 -2.950000e+00 0.000000e+00 3.662500e+01
3.556252e-05 1.272696e-05 -1.250000e+00 -2.950000e+00 0.000000e+00 3.737500e+01
7.245107e-06 9.990219e-06 -1.250000e+00 -2.950000e+00 0.000000e+00 3.812500e+01
-1.994243e-07 7.329906e-06 -1.250000e+00 -2.950000e+00 0.000000e+00 3.887500e+01
2.386447e-05 9.446105e-06 -1.250000e+00 -2.950000e+00 0.000000e+00 3.962500e+01
2.857500e-05 1.163643e-05 -1.250000e+00 -2.950000e+00 0.000000e+00 4.037500e+01
2.684648e-05 9.905421e-06 -1.250000e+00 -2.950000e+00 0.000000e+00 4.112500e+01
7.037693e-06 9.821685e-06 -1.250000e+00 -2.950000e+00 0.000000e+00 4.187500e+01
2.372514e-05 1.075456e-05 -1.250000e+00 -2.950000e+00 0.000000e+00 4.262500e+01
2.144291e-05 8.104698e-06 -1.250000e+00 -2.950000e+00 0.000000e+00 4.337500e+01
-1.205436e-05 8.977324e-06 -1.250000e+00 -2.950000e+00 0.000000e+00 4.412500e+01
1.152769e-05 8.832688e-06 -1.250000e+00 -2.950000e+00 0.000000e+00 4.487500e+01
-1.351086e-06 5.284241e-06 -1.250000e+00 -2.950000e+00 0.000000e+00 4.562500e+01
-2.402813e-07 7.259436e-06 -1.250000e+00 -2.950000e+00 0.000000e+00 4.637500e+01
9.110251e-06 5.259811e-06 -1.250000e+00 -2.950000e+00 0.000000e+00 4.712500e+01
-1.739793e-05 4.649824e-06 -1.250000e+00 -2.950000e+00 0.000000e+00 4.787500e+01
1.021732e-05 7.237099e-06 -1.250000e+00 -2.950000e+00 0.000000e+00 4.862500e+01
1.049289e-06 7.082199e-06 -1.250000e+00 -2.950000e+00 0.000000e+00 4.937500e+01
-4.942606e-06 5.627809e-06 -1.250000e+00 -2.950000e+00 0.000000e+00 5.012500e+01
4.032223e-06 7.695795e-06 -1.250000e+00 -2.950000e+00 0.000000e+00 5.087500e+01
-7.458991e-07 6.301843e-06 -1.250000e+00 -2.950000e+00 0.000000e+00 5.162500e+01
1.020233e-05 7.195148e-06 -1.250000e+00 -2.950000e+00 0.000000e+00 5.237500e+01
-2.158711e-05 8.007605e-06 -1.250000e+00 -2.950000e+00 0.000000e+00 5.312500e+01
-1.232247e-05 6.337123e-06 -1.250000e+00 -2.950000e+00 0.000000e+00 5.387500e+01
-2.452026e-05 7.472531e-06 -1.250000e+00 -2.950000e+00 0.000000e+00 5.462500e+01
-1.548153e-05 5.685071e-06 -1.250000e+00 -2.950000e+00 0.000000e+00 5.537500e+01
-4.926296e-05 8.635993e-06 -1.250000e+00 -2.950000e+00 0.000000e+00 5.612500e+01
-3.357739e-05 7.478307e-06 -1.250000e+00 -2.950000e+00 0.000000e+00 5.687500e+01
-7.207947e-06 7.124390e-06 -1.250000e+00 -2.950000e+00 0.000000e+00 5.762500e+01
-2.909691e-05 7.960879e-06 -1.250000e+00 -2.950000e+00 0.000000e+00 5.837500e+01
-1.430639e-05 6.348182e-06 -1.250000e+00 -2.950000e+00 0.000000e+00 5.912500e+01
-3.031923e-05 6.787346e-06 -1.250000e+00 -2.950000e+00 0.000000e+00 5.987500e+01
3.411531e-04 7.828220e-05 -1.250000e+00 -2.850000e+00 0.000000e+00 -4.625000e+00
1.679682e-04 9.909187e-05 -1.250000e+00 -2.850000e+00 0.000000e+00 -3.875000e+00
1.350089e-03 1.443041e-04 -1.250000e+00 -2.850000e+00 0.000000e+00 -3.125000e+00
2.003753e-03 1.984036e-04 -1.250000e+00 -2.850000e+00 0.000000e+00 -2.375000e+00
3.666828e-03 2.569487e-04 -1.250000e+00 -2.850000e+00 0.000000e+00 -1.625000e+00
4.676515e-03 3.003193e-04 -1.250000e+00 -2.850000e+00 0.000000e+00 -8.750000e-01
5.544890e-03 3.264941e-04 -1.250000e+00 -2.850000e+00 0.000000e+00 -1.250000e-01
5.749037e-03 3.253474e-04 -1.250000e+00 -2.850000e+00 0.000000e+00 6.250000e-01
4.340863e-03 2.893584e-04 -1.250000e+00 -2.850000e+00 0.000000e+00 1.375000e+00
3.073998e-03 2.337809e-04 -1.250000e+00 -2.850000e+00 0.000000e+00 2.125000e+00
9.017101e-04 1.500744e-04 -1.250000e+00 -2.850000e+00 0.000000e+00 2.875000e+00
1.932291e-04 7.049556e-05 -1.250000e+00 -2.850000e+00 0.000000e+00 3.625000e+00
1.201468e-04 3.922932e-05 -1.250000e+00 -2.850000e+00 0.000000e+00 4.375000e+00
-6.195096e-05 2.297249e-05 -1.250000e+00 -2.850000e+00 0.000000e+00 5.125000e+00
-1.823673e-07 2.817281e-05 -1.250000e+00 -2.850000e+00 0.000000e+00 5.875000e+00
